assetId,subjectId,editionIds,levelIds,externalId,assetTypeId,assetActivityTypeId,displayName,curriculumTreeDisplayName,description,locales,audiences,visibility,isAssignable,isResource,isDeleted,isPlaceholder,isEditable,schoolId,districtId,sortOrder,unit,lesson,page,activityNumber,bookActivityNumber,file,url,bookActivityType,interactionId,autoEvaluate,evaluationType,showStudentScore,scorePossible,responseType,publishedBy,bookId,bookName,refBookId,position,isEmbedded,isFlat,bookType,bookSubType,bookImage,bookImageExt,mediaTime,recordTime,mediaWhileRecording,allowMobile,parentAssetId,isLegacy,allowPause,allowReset,recordingTries,views,fileName,fileExt,stimuli,stimuliDirection,alignTime,practice,sliderLabels,sliderValues,urlSuffix,instructionMedia,bookGenre,widgetFilePath,launchLink,majorVersionIdentifier,minPacingSec,maxPacingSec,progressPossible,contentType,resourceType,image,categoryOrder,objectives,courseContentItemId,courseResourceElementId,igURL,sgUrl,performType,ipa,ipaName,banner,bundledAssetIds,selection,xid,contentAuthorRefId,linkId,sectionId,keywords,instructorName,instructorId,stateStandard,dokSegments,availableModes,itemPoolId,enabled,thumbnail,eReaderLinkedIds,eReaderImage,eReaderGenre,eReaderAuthor,isScored,isEssentialActivity,eLibrary,lexile,isDownloadable,isEmbeddable,supportLevel,recommendedPacingSec,learningArtifact,goalAreas,communicationStandards,skillBuilding,studentCollaboration,apLevel,media,assignmentScopes,standards,evidenceStatements,levelOfSupport,rubricEvaluationMethod,facets,batchId
38b53d9207383ab7dfb0045aef5dca32fda9fc69,MATH,"[""NA-MATH612-2023-ALG1-TG"",""CC-MATH2023-ALG1-TE"",""DEMO_CC-MATH2023-ALG1-TE""]","[""ALG1""]",HSMB_A1_AS_MC_M02_T02_ES.pdf,EXT-LINK,PRINTABLE-TOPIC-STANDARDIZED-TEST,Resolver ecuaciones lineales y desigualdades: Prueba estandarizada del tema para imprimir,Prueba estandarizada del tema para imprimir,Una evaluación sumativa utilizada para medir el dominio de los conceptos y destrezas del tema.,"[""es""]","[""STU"",""TCH""]",global,TRUE,,,,,,,,1,,,,,,,,,,,,40,,CL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,resources/textbooks/NA/HSMB_A1/TIG/HSMB_A1_AS_MC_M02_T02_ES.pdf,,,,,,,,,,,,,,,,,,,,,,HSMB_A1_AS_MC_M02_T02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""fdc098e3-aa10-4b32-9fa0-ae57cc2efe21"",""5579e75c-b361-4b2e-9591-2223f1ce78d1"",""ddb31506-bcea-4e94-b005-b36719b450a4"",""b599c952-7e9b-4e5a-92de-9ae654e31ada""]"
9fded836da4f66831087670b17a1f1788649d0df,MATH,"[""NA-MATH612-2023-ALG1-TG"",""CC-MATH2023-ALG1-TE"",""WV-MATH2023-ALG1-TE"",""DEMO_CC-MATH2023-ALG1-TE""]","[""ALG1""]",c432c3c5-879f-4388-871b-dce0ecec9c0f,HURIX-EREADER,MIXED-PRACTICE-ANSWERS,Quantities and Relationships: Digital Mixed Practice with Answers,Digital Mixed Practice with Answers,"Guidance on interpreting student results, within the Mixed Practice Digital Book","[""en""]","[""TCH""]",global,,TRUE,,,,,,,,,1,,,,,,,,,,,,CL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""a1fd3a28-d03d-4e0d-a8b4-b064794a7b52"",""b599c952-7e9b-4e5a-92de-9ae654e31ada"",""d3ec673b-6991-4835-acb1-0be643116eed"",""400e6c1f-de0b-49fa-939d-afccfee71f03"",""2e51ee9b-51a7-4b82-a0b3-65661667c84e"",""d866e8c9-fa39-4238-adcc-4a22cc97d725""]"
fe5c3137135bc586e460b0df155c18d6846fd9f6,MATH,"[""NA-MATH612-2023-ALG1-TG"",""CC-MATH2023-ALG1-TE"",""WV-MATH2023-ALG1-TE"",""NA-MATH612-2023-ALG1"",""CC-MATH2023-ALG1-SE"",""WV-MATH2023-ALG1-SE"",""DEMO_CC-MATH2023-ALG1-TE""]","[""ALG1""]",de462fa9-d448-46b1-ab6c-69b58536ecdc,HURIX-EREADER,DIGITAL-MIXED-PRACTICE,Cantidades y relaciones: Práctica mixta digital,Práctica mixta digital,Repaso espaciado de los conceptos del tema y habilidades de fluidez a nivel de grado.,"[""es""]","[""STU"",""TCH""]",global,TRUE,,,,,,,,,,1,,,,,,,,,,,,CL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A1.M01.T01.MP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""a1fd3a28-d03d-4e0d-a8b4-b064794a7b52"",""25e95dd3-6475-4728-b650-e56c38022eb3"",""b599c952-7e9b-4e5a-92de-9ae654e31ada""]"
c45358ff0918213c7eb5c65a9cbea821a122b115,MATH,"[""NA-MATH612-2023-ALG1-TG"",""CC-MATH2023-ALG1-TE"",""WV-MATH2023-ALG1-TE"",""NA-MATH612-2023-ALG1"",""CC-MATH2023-ALG1-SE"",""WV-MATH2023-ALG1-SE"",""DEMO_CC-MATH2023-ALG1-TE""]","[""ALG1""]",0171a445-5465-4904-a9bc-fbd2c310b76c,HURIX-EREADER,DIGITAL-MIXED-PRACTICE,Quantities and Relationships: Digital Mixed Practice,Digital Mixed Practice,Spaced review of topic concepts and grade-level fluency skills,"[""en""]","[""STU"",""TCH""]",global,TRUE,TRUE,,,,,,,,,1,,,,,,,,,,,,CL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A1.M01.T01.MP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""a1fd3a28-d03d-4e0d-a8b4-b064794a7b52"",""25e95dd3-6475-4728-b650-e56c38022eb3"",""b599c952-7e9b-4e5a-92de-9ae654e31ada"",""3bb3a7b0-6846-493f-8785-d6d8d71e3b20"",""b5164674-d129-4483-a6d5-dba1177edb21""]"
0b2565dd9dbe7f259e6cbb95e326c396564dae12,MATH,"[""NA-MATH612-2023-ALG1-TG"",""CC-MATH2023-ALG1-TE"",""WV-MATH2023-ALG1-TE"",""DEMO_CC-MATH2023-ALG1-TE""]","[""ALG1""]",a1045816-41a0-45ed-9d8b-91c8a1399265,HURIX-EREADER,SKILLS-PRACTICE-ANSWERS,A Picture is Worth a Thousand Words: Digital Skills Practice with Answers,Digital Skills Practice with Answers,"Guidance on interpreting student results, within the Skills Practice Digital Book","[""en""]","[""TCH""]",global,,,,,,,,,,,1,,,,,,,,,,,,CL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""id"":""60809x02""}]",,,,"[""a1fd3a28-d03d-4e0d-a8b4-b064794a7b52"",""25e95dd3-6475-4728-b650-e56c38022eb3"",""b599c952-7e9b-4e5a-92de-9ae654e31ada"",""d3ec673b-6991-4835-acb1-0be643116eed"",""400e6c1f-de0b-49fa-939d-afccfee71f03"",""4239b4b6-d003-4801-a1de-38453e252b18""]"
f1e789c41e7998612184fd53eddf2195d6264496,MATH,"[""NA-MATH612-2023-ALG1"",""CC-MATH2023-ALG1-SE"",""WV-MATH2023-ALG1-SE"",""DEMO_CC-MATH2023-ALG1-TE""]","[""ALG1""]",8a9c792c-65d2-493c-8d9a-3d9340bd9327,HURIX-EREADER,DIGITAL-SKILLS-PRACTICE,"Una imagen vale más que 
mil palabras: Práctica de destrezas en formato digital",Práctica de destrezas en formato digital,"Problemas de prática que se centran en las habilidades, conceptos y aplicaciones de cada lección.","[""es""]","[""STU""]",global,TRUE,,,,,,,,,,1,,,,,,,,,,,,CL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A1.M01.T01.L01.SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""id"":""60809x02""}]",,,,"[""a1fd3a28-d03d-4e0d-a8b4-b064794a7b52"",""25e95dd3-6475-4728-b650-e56c38022eb3"",""b599c952-7e9b-4e5a-92de-9ae654e31ada"",""4239b4b6-d003-4801-a1de-38453e252b18""]"
6d861223add80a0a2ae26f298bae9d70c603ef6c,MATH,"[""NA-MATH612-2023-ALG1"",""CC-MATH2023-ALG1-SE"",""WV-MATH2023-ALG1-SE"",""DEMO_CC-MATH2023-ALG1-TE""]","[""ALG1""]",f91d9b7b-dea4-4d1d-b69d-ca9391547b34,HURIX-EREADER,DIGITAL-SKILLS-PRACTICE,A Picture is Worth a Thousand Words: Digital Skills Practice,Digital Skills Practice,"Practice problems that target each lesson's skills, concepts, and applications","[""en""]","[""STU""]",global,TRUE,,,,,,,,,,1,,,,,,,,,,,,CL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A1.M01.T01.L01.SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""id"":""60809x02""}]",,,,"[""a1fd3a28-d03d-4e0d-a8b4-b064794a7b52"",""25e95dd3-6475-4728-b650-e56c38022eb3"",""b599c952-7e9b-4e5a-92de-9ae654e31ada"",""4239b4b6-d003-4801-a1de-38453e252b18""]"
2ee3d4324f7f694783c1bdc42908a2cee178a38a,MATH,"[""NA-MATH612-2023-ALG1-TG"",""CC-MATH2023-ALG1-TE"",""WV-MATH2023-ALG1-TE"",""DEMO_CC-MATH2023-ALG1-TE""]","[""ALG1""]",a1045816-41a0-45ed-9d8b-91c8a1399265,HURIX-EREADER,SKILLS-PRACTICE-ANSWERS,F of X: Digital Skills Practice with Answers,Digital Skills Practice with Answers,"Guidance on interpreting student results, within the Skills Practice Digital Book","[""en""]","[""TCH""]",global,,,,,,,,,,,10,,,,,,,,,,,,CL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""id"":""F4505x02""},{""id"":""F4501x04""},{""id"":""F4504x03""},{""id"":""F4504x02""},{""id"":""F4501x01""},{""id"":""F4501x03""}]","[""a1fd3a28-d03d-4e0d-a8b4-b064794a7b52"",""25e95dd3-6475-4728-b650-e56c38022eb3"",""b599c952-7e9b-4e5a-92de-9ae654e31ada"",""d3ec673b-6991-4835-acb1-0be643116eed"",""400e6c1f-de0b-49fa-939d-afccfee71f03""]",,,"[""4239b4b6-d003-4801-a1de-38453e252b18""]"
a2e5e7abdef63d38b9c6b0a4ab04ada6b581c099,MATH,"[""NA-MATH612-2023-ALG1"",""CC-MATH2023-ALG1-SE"",""WV-MATH2023-ALG1-SE"",""DEMO_CC-MATH2023-ALG1-TE""]","[""ALG1""]",8a9c792c-65d2-493c-8d9a-3d9340bd9327,HURIX-EREADER,DIGITAL-SKILLS-PRACTICE,F de X: Práctica de destrezas en formato digital,Práctica de destrezas en formato digital,"Problemas de prática que se centran en las habilidades, conceptos y aplicaciones de cada lección.","[""es""]","[""STU""]",global,TRUE,,,,,,,,,,10,,,,,,,,,,,,CL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A1.M01.T01.L03.SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""id"":""F4505x02""},{""id"":""F4501x04""},{""id"":""F4504x03""},{""id"":""F4504x02""},{""id"":""F4501x01""},{""id"":""F4501x03""}]","[""a1fd3a28-d03d-4e0d-a8b4-b064794a7b52"",""25e95dd3-6475-4728-b650-e56c38022eb3"",""b599c952-7e9b-4e5a-92de-9ae654e31ada""]",,,"[""4239b4b6-d003-4801-a1de-38453e252b18""]"
4081ff1ac622d09714615fae376ada7e01f6c2e1,MATH,"[""NA-MATH612-2023-ALG1"",""CC-MATH2023-ALG1-SE"",""WV-MATH2023-ALG1-SE"",""DEMO_CC-MATH2023-ALG1-TE""]","[""ALG1""]",f91d9b7b-dea4-4d1d-b69d-ca9391547b34,HURIX-EREADER,DIGITAL-SKILLS-PRACTICE,F of X: Digital Skills Practice,Digital Skills Practice,"Practice problems that target each lesson's skills, concepts, and applications","[""en""]","[""STU""]",global,TRUE,,,,,,,,,,10,,,,,,,,,,,,CL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A1.M01.T01.L03.SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""id"":""F4505x02""},{""id"":""F4501x04""},{""id"":""F4504x03""},{""id"":""F4504x02""},{""id"":""F4501x01""},{""id"":""F4501x03""}]","[""a1fd3a28-d03d-4e0d-a8b4-b064794a7b52"",""25e95dd3-6475-4728-b650-e56c38022eb3"",""b599c952-7e9b-4e5a-92de-9ae654e31ada""]",,,"[""4239b4b6-d003-4801-a1de-38453e252b18""]"
5ac50844551b76e34e1bfd982835ffcd3fc4284e,MATH,"[""NA-MATH612-2023-ALG1-TG"",""CC-MATH2023-ALG1-TE"",""DEMO_CC-MATH2023-ALG1-TE""]","[""ALG1""]",b55ea2df-3b1a-46c1-a2fc-86c46ea23097,HURIX-EREADER,PRINTABLE-END-OF-TOPIC-ASSESSMENT,Linear Functions: End-Of-Topic Assessment Form A with Answers,End-Of-Topic Assessment Form A with Answers,"Guidance on interpreting student results, within the Assessment Digital Book","[""en""]","[""TCH""]",global,,,,,,,,,,,101,,,,,,,,,,,,CL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""a1fd3a28-d03d-4e0d-a8b4-b064794a7b52"",""b599c952-7e9b-4e5a-92de-9ae654e31ada""]"
ab300f38470167745aa196f256480ccf90462d8d,MATH,"[""NA-MATH612-2023-ALG1-TG"",""CC-MATH2023-ALG1-TE"",""DEMO_CC-MATH2023-ALG1-TE""]","[""ALG1""]",b55ea2df-3b1a-46c1-a2fc-86c46ea23097,HURIX-EREADER,PRINTABLE-END-OF-TOPIC-ASSESSMENT,Linear Functions: End-Of-Topic Assessment Form B with Answers,End-Of-Topic Assessment Form B with Answers,"Guidance on interpreting student results, within the Assessment Digital Book","[""en""]","[""TCH""]",global,,,,,,,,,,,108,,,,,,,,,,,,CL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""a1fd3a28-d03d-4e0d-a8b4-b064794a7b52"",""b599c952-7e9b-4e5a-92de-9ae654e31ada""]"
822e17e13ce7d359380a935e9e5f3994f389ec77,MATH,"[""NA-MATH612-2023-ALG1-TG"",""CC-MATH2023-ALG1-TE"",""WV-MATH2023-ALG1-TE"",""NA-MATH612-2023-ALG1"",""CC-MATH2023-ALG1-SE"",""WV-MATH2023-ALG1-SE"",""DEMO_CC-MATH2023-ALG1-TE""]","[""ALG1""]",bbc3b87c-3e89-4cfa-b9d4-26748c5dbfb6,HURIX-EREADER,DIGITAL-LESSON,¿Quisiste decir: ¿Recurrencia?: Lección digital,Lección digital,"Recursos del estudiante para participar en las actividades de la lección, incluyendo la tarea.","[""es""]","[""STU""]",global,TRUE,TRUE,,,,,,,,,109,,,,,,,,,,,,CL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A1.M01.T02.L03.DL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""id"":""F4601a01""},{""id"":""F4602x01""},{""id"":""F4602x02""},{""id"":""F4602x03""},{""id"":""F4602x04""}]",,,,"[""a9529c24-78a8-465b-8d4c-cbb324973228"",""5a087035-720a-4a0d-8fd9-32c3947e4e9d""]"
c598ef261aab8f57d393b89241fa8ee3823e1450,MATH,"[""NA-MATH612-2023-ALG1-TG"",""CC-MATH2023-ALG1-TE"",""WV-MATH2023-ALG1-TE"",""NA-MATH612-2023-ALG1"",""CC-MATH2023-ALG1-SE"",""WV-MATH2023-ALG1-SE"",""DEMO_CC-MATH2023-ALG1-TE""]","[""ALG1""]",415a2a99-d6ee-47e8-8203-3bfcb0674e18,HURIX-EREADER,DIGITAL-LESSON,Did You Mean: Recursion?: Digital Lesson,Digital Lesson,"Student resources for engaging in lesson activities, including the Assignment","[""en""]","[""STU""]",global,TRUE,TRUE,,,,,,,,,109,,,,,,,,,,,,CL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A1.M01.T02.L03.DL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""id"":""F4601a01""},{""id"":""F4602x01""},{""id"":""F4602x02""},{""id"":""F4602x03""},{""id"":""F4602x04""}]",,,,"[""a9529c24-78a8-465b-8d4c-cbb324973228"",""e05dfc78-c600-4f47-a460-ae1bfbf2e57a"",""8f52dcbd-1b3f-4f5a-b860-48b9bc50c897""]"
b473dba7ce9207d102cead1d2faa3c739df673f2,MATH,"[""NA-MATH612-2023-ALG1-TG"",""WV-MATH2023-ALG1-TE""]","[""ALG1""]",cf0b87a7-2f58-4989-913d-975b6848abb6,HURIX-EREADER,LESSON-FACILITATION-GUIDE,Did You Mean: Recursion?: Lesson Facilitation Guide,Lesson Facilitation Guide,"Facilitation notes that include teacher guidance, MATHia connection recommendations, resources, and questions","[""en""]","[""TCH""]",global,,TRUE,,,,,,,,,109A,,,,,,,,,,,,CL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""id"":""F4601a01""},{""id"":""F4602x01""},{""id"":""F4602x02""},{""id"":""F4602x03""},{""id"":""F4602x04""}]",,,,"[""a1fd3a28-d03d-4e0d-a8b4-b064794a7b52"",""07406221-9aa7-4241-b7b2-d6902f37a516""]"
f852e29308b812b261755c046eccbe2109a462d8,MATH,"[""NA-MATH612-2023-ALG1-TG"",""WV-MATH2023-ALG1-TE""]","[""ALG1""]",cf0b87a7-2f58-4989-913d-975b6848abb6,HURIX-EREADER,TEACHER-RESOURCE,Did You Mean: Recursion?: Connect the Math,Connect the Math,Lesson-aligned MATHia workspaces and recommendations for students on pace and for those who have not yet completed the workspaces,"[""en""]","[""TCH""]",global,,TRUE,,,,,,,,,109D,,,,,,,,,,,,CL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""f9c7613e-6966-4a3b-837a-6f3fbf33ab43""]"
a35313c2ac7b622d93425354d464705e0fae6a1a,MATH,"[""NA-MATH612-2023-ALG1-TG"",""CC-MATH2023-ALG1-TE"",""WV-MATH2023-ALG1-TE"",""DEMO_CC-MATH2023-ALG1-TE""]","[""ALG1""]",c432c3c5-879f-4388-871b-dce0ecec9c0f,HURIX-EREADER,MIXED-PRACTICE-ANSWERS,Linear Functions: Digital Mixed Practice with Answers,Digital Mixed Practice with Answers,"Guidance on interpreting student results, within the Mixed Practice Digital Book","[""en""]","[""TCH""]",global,,TRUE,,,,,,,,,11,,,,,,,,,,,,CL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""a1fd3a28-d03d-4e0d-a8b4-b064794a7b52"",""b599c952-7e9b-4e5a-92de-9ae654e31ada"",""d3ec673b-6991-4835-acb1-0be643116eed"",""400e6c1f-de0b-49fa-939d-afccfee71f03"",""d866e8c9-fa39-4238-adcc-4a22cc97d725""]"
1c233c7fead308a26e6b2dbb6fd5ba7568e3b467,MATH,"[""NA-MATH612-2023-ALG1-TG"",""CC-MATH2023-ALG1-TE"",""WV-MATH2023-ALG1-TE"",""NA-MATH612-2023-ALG1"",""CC-MATH2023-ALG1-SE"",""WV-MATH2023-ALG1-SE"",""DEMO_CC-MATH2023-ALG1-TE""]","[""ALG1""]",de462fa9-d448-46b1-ab6c-69b58536ecdc,HURIX-EREADER,DIGITAL-MIXED-PRACTICE,Funciones lineales: Práctica mixta digital,Práctica mixta digital,Repaso espaciado de los conceptos del tema y habilidades de fluidez a nivel de grado.,"[""es""]","[""STU"",""TCH""]",global,TRUE,,,,,,,,,,11,,,,,,,,,,,,CL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A1.M02.T01.MP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""a1fd3a28-d03d-4e0d-a8b4-b064794a7b52"",""25e95dd3-6475-4728-b650-e56c38022eb3"",""b599c952-7e9b-4e5a-92de-9ae654e31ada""]"
1cf5215f7874f987c946fe32074f8a37ad8d86f6,MATH,"[""NA-MATH612-2023-ALG1-TG"",""CC-MATH2023-ALG1-TE"",""WV-MATH2023-ALG1-TE"",""NA-MATH612-2023-ALG1"",""CC-MATH2023-ALG1-SE"",""WV-MATH2023-ALG1-SE"",""DEMO_CC-MATH2023-ALG1-TE""]","[""ALG1""]",0171a445-5465-4904-a9bc-fbd2c310b76c,HURIX-EREADER,DIGITAL-MIXED-PRACTICE,Linear Functions: Digital Mixed Practice,Digital Mixed Practice,Spaced review of topic concepts and grade-level fluency skills,"[""en""]","[""STU"",""TCH""]",global,TRUE,TRUE,,,,,,,,,11,,,,,,,,,,,,CL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A1.M02.T01.MP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""a1fd3a28-d03d-4e0d-a8b4-b064794a7b52"",""25e95dd3-6475-4728-b650-e56c38022eb3"",""b599c952-7e9b-4e5a-92de-9ae654e31ada"",""3bb3a7b0-6846-493f-8785-d6d8d71e3b20"",""b5164674-d129-4483-a6d5-dba1177edb21""]"
e75a295736ae86637e8afda68bfca8c13a7e41cd,MATH,"[""NA-MATH612-2023-ALG1-TG"",""CC-MATH2023-ALG1-TE"",""WV-MATH2023-ALG1-TE"",""DEMO_CC-MATH2023-ALG1-TE""]","[""ALG1""]",a1045816-41a0-45ed-9d8b-91c8a1399265,HURIX-EREADER,SKILLS-PRACTICE-ANSWERS,Strike a Balance: Digital Skills Practice with Answers,Digital Skills Practice with Answers,"Guidance on interpreting student results, within the Skills Practice Digital Book","[""en""]","[""TCH""]",global,,,,,,,,,,,111,,,,,,,,,,,,CL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""id"":""A4301x07""},{""id"":""A4301x01""},{""id"":""81104x03""},{""id"":""A4401x01""},{""id"":""A4403x01""}]","[""a1fd3a28-d03d-4e0d-a8b4-b064794a7b52"",""25e95dd3-6475-4728-b650-e56c38022eb3"",""b599c952-7e9b-4e5a-92de-9ae654e31ada"",""d3ec673b-6991-4835-acb1-0be643116eed"",""400e6c1f-de0b-49fa-939d-afccfee71f03""]",,,"[""4239b4b6-d003-4801-a1de-38453e252b18""]"
abcc6d1a1e3023a465db3f43f3986b262198032b,MATH,"[""NA-MATH612-2023-ALG1"",""CC-MATH2023-ALG1-SE"",""WV-MATH2023-ALG1-SE"",""DEMO_CC-MATH2023-ALG1-TE""]","[""ALG1""]",8a9c792c-65d2-493c-8d9a-3d9340bd9327,HURIX-EREADER,DIGITAL-SKILLS-PRACTICE,Logra un equilibrio: Práctica de destrezas en formato digital,Práctica de destrezas en formato digital,"Problemas de prática que se centran en las habilidades, conceptos y aplicaciones de cada lección.","[""es""]","[""STU""]",global,TRUE,,,,,,,,,,111,,,,,,,,,,,,CL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A1.M02.T02.L01.SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""id"":""A4301x07""},{""id"":""A4301x01""},{""id"":""81104x03""},{""id"":""A4401x01""},{""id"":""A4403x01""}]","[""a1fd3a28-d03d-4e0d-a8b4-b064794a7b52"",""25e95dd3-6475-4728-b650-e56c38022eb3"",""b599c952-7e9b-4e5a-92de-9ae654e31ada""]",,,"[""4239b4b6-d003-4801-a1de-38453e252b18""]"
32832fb7059e31d5b8c4ba846605654c9007244d,MATH,"[""NA-MATH612-2023-ALG1"",""CC-MATH2023-ALG1-SE"",""WV-MATH2023-ALG1-SE"",""DEMO_CC-MATH2023-ALG1-TE""]","[""ALG1""]",f91d9b7b-dea4-4d1d-b69d-ca9391547b34,HURIX-EREADER,DIGITAL-SKILLS-PRACTICE,Strike a Balance: Digital Skills Practice,Digital Skills Practice,"Practice problems that target each lesson's skills, concepts, and applications","[""en""]","[""STU""]",global,TRUE,,,,,,,,,,111,,,,,,,,,,,,CL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A1.M02.T02.L01.SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""id"":""A4301x07""},{""id"":""A4301x01""},{""id"":""81104x03""},{""id"":""A4401x01""},{""id"":""A4403x01""}]","[""a1fd3a28-d03d-4e0d-a8b4-b064794a7b52"",""25e95dd3-6475-4728-b650-e56c38022eb3"",""b599c952-7e9b-4e5a-92de-9ae654e31ada""]",,,"[""4239b4b6-d003-4801-a1de-38453e252b18""]"
1bd78be2a4cc5e2d8c6dc7cfa4e99da99063efa4,MATH,"[""NA-MATH612-2023-ALG1-TG"",""CC-MATH2023-ALG1-TE"",""DEMO_CC-MATH2023-ALG1-TE""]","[""ALG1""]",b55ea2df-3b1a-46c1-a2fc-86c46ea23097,HURIX-EREADER,PRINTABLE-TOPIC-STANDARDIZED-TEST,Linear Functions: Topic Standardized Test with Answers,Topic Standardized Test with Answers,"Guidance on interpreting student results, within the Assessment Digital Book","[""en""]","[""TCH""]",global,,,,,,,,,,,115,,,,,,,,,,,,CL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""a1fd3a28-d03d-4e0d-a8b4-b064794a7b52"",""b599c952-7e9b-4e5a-92de-9ae654e31ada""]"
6db986f98b34ef953dfabbc2bcaaee4a123dbe80,MATH,"[""NA-MATH612-2023-ALG1-TG"",""CC-MATH2023-ALG1-TE"",""WV-MATH2023-ALG1-TE"",""DEMO_CC-MATH2023-ALG1-TE""]","[""ALG1""]",a1045816-41a0-45ed-9d8b-91c8a1399265,HURIX-EREADER,SKILLS-PRACTICE-ANSWERS,It's Literally About Literal Equations: Digital Skills Practice with Answers,Digital Skills Practice with Answers,"Guidance on interpreting student results, within the Skills Practice Digital Book","[""en""]","[""TCH""]",global,,,,,,,,,,,116,,,,,,,,,,,,CL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""id"":""A4304x01""}]",,,,"[""a1fd3a28-d03d-4e0d-a8b4-b064794a7b52"",""25e95dd3-6475-4728-b650-e56c38022eb3"",""b599c952-7e9b-4e5a-92de-9ae654e31ada"",""d3ec673b-6991-4835-acb1-0be643116eed"",""400e6c1f-de0b-49fa-939d-afccfee71f03"",""4239b4b6-d003-4801-a1de-38453e252b18""]"
